semSort,id,card,semPath,businessTerm,dataType,SMESemSort,syntaxID,businessTerm_en,desc,businessTerm_ja,desc_ja,Syntax Sort,UBL syntax binding XPath,Card_consolidated,
6290,JC5b_d_JC13_05,,/JC00/JC44_JC4f/JC5b_d_JC13/JC5b_d_JC13_05,入札書説明,Code,515,UN01009672,TypeCode,The code specifying the type of CI referenced document.,（文書ヘッダ参照）入札書説明,この文書ヘッダ参照入札書の説明,515,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='758']/ Information,0..1,
6300,JC5b_d_JC13_06,,/JC00/JC44_JC4f/JC5b_d_JC13/JC5b_d_JC13_06,文書タイプコード,Code,516,UN01011455,AttachmentBinaryObject,A binary object that is attached or otherwise appended to this CI referenced document.,（文書ヘッダ参照）文書タイプコード,"この文書ヘッダ参照文書の文書タイプを識別するコード
＝「758」(Tender：入札書)
　　→JP-PINT[IBT-017]へマッピング",516,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='758']/ TypeCode,0..1,758
6310,JC5b_d_JC13_07,,/JC00/JC44_JC4f/JC5b_d_JC13/JC5b_d_JC13_07,文書添付ファイル,Code,517,UN01014899,SubtypeCode,A code specifying a subtype of this CI referenced document.,（文書ヘッダ参照）文書添付ファイル,"この文書ヘッダ参照文書の添付バイナリファイルの有無を指定
ありの場合はUN01006015のバイナリファイルID（BASE64）を入力",517,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='758']/ AttachmentBinaryObject,0..1,
6320,JC5b_d_JC13_08,,/JC00/JC44_JC4f/JC5b_d_JC13/JC5b_d_JC13_08,（文書ヘッ参照）文書サブタイプコード,Code,518,UN01006005,AdditionalReferencedCIReferencedDocument,An additional Cross Industry (CI) document referenced from this CIIL supply chain trade settlement.,（文書ヘッ参照）文書サブタイプコード,この文書ヘッダ参照文書の文書サブタイプを識別するコード,518,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='758']/ SubtypeCode,0..1,
6330,JC5b_a_JC13,n,/JC00/JC44_JC4f/JC5b_a_JC13,文書レベル前回インボイス文書,,519,UN01005579,CIReferencedDocument,"Written, printed or electronic matter that is referenced for Cross Industry (CI) purposes.",文書ヘッダ決済／参照前回インボイス文書グループ,文書ヘッダ決済の参照前回インボイス文書に関するグループ,519,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='380'],0..n,
6340,,,,,,520,UN01005580,IssuerAssignedID,The issuer assigned identifier for this CI referenced document.,（文書ヘッダ参照）前回インボイス文書クラス,"文書ヘッダの参照前回インボイス文書クラス
＝「OI」Previous invoice number」へマッピング",520,,－,
6350,JC5b_a_JC13_01,,/JC00/JC44_JC4f/JC5b_a_JC13/JC5b_a_JC13_01,前回インボイス文書ID,Code,521,UN01005582,IssueDateTime,The date or date time for the issuance of this CI referenced document.,（文書ヘッダ参照）前回インボイス文書ID,この文書ヘッダが参照する前回インボイス文書の文書ID,521,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='380']/ IssuerAssignedID,1..1,
6360,JC5b_a_JC13_02,,/JC00/JC44_JC4f/JC5b_a_JC13/JC5b_a_JC13_02,前回インボイス文書発行日,Code,522,UN01005586,ReferenceTypeCode,The code specifying the reference type of this CI referenced document.,（文書ヘッダ参照）前回インボイス文書発行日,この文書ヘッダが参照する前回インボイス文書に記載の発行日付,522,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='380']/ IssueDateTime,0..1,
6370,JC5b_a_JC13_03,,/JC00/JC44_JC4f/JC5b_a_JC13/JC5b_a_JC13_03,インボイス文書参照タイプコード,Code,523,UN01005588,RevisionID,The unique identifier for a revision of this CI referenced document.,（文書ヘッダ参照）インボイス文書参照タイプコード,"この文書ヘッダが参照する前回インボイス文書の参照タイプを識別するコード。
属性＝ 「OI」Previous invoice number」
　　　　→JP-PINT[IBT-025]へマッピング",523,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='380']/ ReferenceTypeCode,0..1,
6380,JC5b_a_JC13_04,,/JC00/JC44_JC4f/JC5b_a_JC13/JC5b_a_JC13_04,前回インボイス文書履歴ID,Code,524,UN01006415,Information,"Information, expressed as text, for this CI referenced document.",（文書ヘッダ参照）前回インボイス文書履歴ID,この文書ヘッダの参照前回インボイス文書の変更履歴を管理するID。,524,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='380']/ RevisionID,0..1,
6390,JC5b_a_JC13_05,,/JC00/JC44_JC4f/JC5b_a_JC13/JC5b_a_JC13_05,前回インボイス文書説明,Code,525,UN01009672,TypeCode,The code specifying the type of CI referenced document.,（文書ヘッダ参照）前回インボイス文書説明,この文書ヘッダの参照前回インボイス文書の説明,525,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='380']/ Information,0..1,
6400,JC5b_a_JC13_06,,/JC00/JC44_JC4f/JC5b_a_JC13/JC5b_a_JC13_06,文書タイプコード,Code,526,UN01011455,AttachmentBinaryObject,A binary object that is attached or otherwise appended to this CI referenced document.,（文書ヘッダ参照）文書タイプコード,この文書ヘッダの参照文書の文書タイプを識別するコード,526,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='380']/ TypeCode,0..1,380
6410,JC5b_a_JC13_07,,/JC00/JC44_JC4f/JC5b_a_JC13/JC5b_a_JC13_07,文書添付ファイル,Code,527,UN01014899,SubtypeCode,A code specifying a subtype of this CI referenced document.,（文書ヘッダ参照）文書添付ファイル,"この文書ヘッダ参照文書の添付バイナリファイルの有無を指定
ありの場合はUN01006015のバイナリファイルID（BASE64）を入力",527,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='380']/ AttachmentBinaryObject,0..1,
6420,JC5b_a_JC13_08,,/JC00/JC44_JC4f/JC5b_a_JC13/JC5b_a_JC13_08,文書サブタイプコード,Code,528,UN01006080,PurchaseSpecifiedCITradeAccountingAccount,A purchase Cross Industry (CI) accounting account specified for this CIIL supply chain trade settlement.,（文書ヘッダ参照）文書サブタイプコード,この文書ヘッダの参照文書の文書サブタイプを識別するコード,528,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ AdditionalReferencedCIReferencedDocument[TypeCode='380']/ SubtypeCode,0..1,
6430,JC61_JC19,1,/JC00/JC44_JC4f/JC61_JC19,文書レベル購買会計アカウント,,529,UN01005680,CITradeAccountingAccount,"A specific Cross Industry (CI) trade account for recording debits and credits to general accounting, cost accounting or budget accounting.",文書ヘッダ決済／購買会計アカウントグループ,この文書ヘッダの購買会計アカウントに関するグループ,529,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ PurchaseSpecifiedCITradeAccountingAccount,0..1,
6440,,,,,,530,UN01005683,TypeCode,"The code specifying the type of CI trade accounting account, such as general (main), secondary, cost accounting or budget account.",購買会計アカウントクラス,購買会計アカウントに関するクラス,530,,－,
6450,JC61_JC19_01,,/JC00/JC44_JC4f/JC61_JC19/JC61_JC19_01,購買会計アカウントタイプコード,Code,531,UN01005685,Name,"The name, expressed as text, of this CI trade accounting account.",購買会計アカウントタイプコード,売り手が付与する買い手の購買会計アカウント,531,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ PurchaseSpecifiedCITradeAccountingAccount/ TypeCode,1..1,
6460,JC61_JC19_02,,/JC00/JC44_JC4f/JC61_JC19/JC61_JC19_02,購買会計アカウント名,Code,532,UN01009669,SubordinateCIILBSubordinateTradeLineItem,A CIILB trade line item subordinate to this supply chain trade line item.,購買会計アカウント名,買い手の購買会計アカウント名,532,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ PurchaseSpecifiedCITradeAccountingAccount/ Name,0..1,
6470,JC6e_JC62,n,/JC00/JC44_JC4f/JC6e_JC62,明細行,,533,UN01009647,CIILBSubordinateTradeLineItem,A collection of information specific to a Cross Industry Invoice Line Breakdown (CIILB) item being used or reported on for trade purposes.,請求文書ヘッダ／明細行グループ,請求文書ヘッダの明細行に関するグループ。,533,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem,1..n,
6480,,,,,,534,UN01009648,ID,An identifier for this CIILB subordinate trade line item.,明細行クラス,明細行に関する情報からなるクラス,534,, -,
6490,JC6e_JC62_01,,/JC00/JC44_JC4f/JC6e_JC62/JC6e_JC62_01,明細行ID,Code,535,UN01014637,CategoryCode,The code specifying the category of this CIILB subordinate trade line item.,明細行ID,この文書の明細行に関する情報を特定するために付与した行ID。明細行をユニークに識別するために付番する場合は文書IDとの複合キーで明細行を特定する。,535,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ ID,1..1,
6500,JC6e_JC62_02,,/JC00/JC44_JC4f/JC6e_JC62/JC6e_JC62_02,明細行類型コード,Code,536,UN01015533,IncludedCINote,A note included in this CIILB subordinate trade line item.,明細行類型コード,"この明細行の取引類型（資産譲渡、返金・追加請求、調整等）を識別するコード。
デフォルトは「資産譲渡」",536,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ CategoryCode,0..1,
6510,JC7c_JC10,n,/JC00/JC44_JC4f/JC6e_JC62/JC7c_JC10,明細行注釈,,537,UN01005557,CINote,"A textual or coded Cross Industry (CI) description, such as a remark or additional information.",明細行／注釈グループ,明細行の注釈に関するグループ,537,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ IncludedCINote,0..n,
6520,,,,,,538,UN01005558,Subject,"The subject, expressed as text, of this CI note.",明細行注釈クラス,明細行の注釈を記述するクラス,538,, -,
6530,JC7c_JC10_01,,/JC00/JC44_JC4f/JC6e_JC62/JC7c_JC10/JC7c_JC10_01,明細行注釈表題,Code,539,UN01005560,Content,"Content, expressed as text, of this CI note.",明細行注釈表題,"明細行の注釈内容の表題を示す。
一部に利用制限あり。標準仕様書３．３．５項参照",539,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ IncludedCINote/ Subject,0..1,
6540,JC7c_JC10_02,,/JC00/JC44_JC4f/JC6e_JC62/JC7c_JC10/JC7c_JC10_02,明細行注釈内容,Code,540,UN01005562,ID,The unique identifier for this CI note.,明細行注釈内容,"明細行の注釈表題毎の内容情報を入力するフリースペース。
一部に利用制限あり。標準仕様書３．３．５項参照",540,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ IncludedCINote/ Content,0..1,
6550,JC7c_JC10_03,,/JC00/JC44_JC4f/JC6e_JC62/JC7c_JC10/JC7c_JC10_03,明細行注釈ID,Code,541,UN01009649,SpecifiedCIILBSupplyChainTradeAgreement,The supply chain trade agreement specified for this CIILB subordinate trade line item.,明細行注釈ID,"明細行注釈の識別ID
共通EDIプロバイダがシリアル番号をセット。標準仕様書３．３．５項参照",541,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ IncludedCINote/ ID,0..1,
6560,,,,,,542,UN01009653,CIILBSupplyChainTradeAgreement,The contractual terms of a Cross Industry Invoice Line Breakdown (CIILB) supply chain trade agreement.,明細行／取引契約グループ,明細行の取引契約に関するグループ,542,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement,1..1,
6570,,,,,,543,UN01009654,SellerOrderReferencedCIReferencedDocument,The seller order document referenced in this CIILB supply chain trade agreement.,取引契約クラス,取引契約に関する情報からなるクラス,543,,－,
6580,JC67_JC13,1,/JC00/JC44_JC4f/JC6e_JC62/JC67_JC13,明細行受注書,,544,UN01005579,CIReferencedDocument,"Written, printed or electronic matter that is referenced for Cross Industry (CI) purposes.",明細行契約／明細行参照受注書グループ,取引契約と明細行参照受注書に関するグループ,544,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ SellerOrderReferencedCIReferencedDocument,0..1,
6590,,,,,,545,UN01005580,IssuerAssignedID,The issuer assigned identifier for this CI referenced document.,明細行参照受注書クラス,明細行の参照受注書クラス,545,,－,
6600,JC67_JC13_01,,/JC00/JC44_JC4f/JC6e_JC62/JC67_JC13/JC67_JC13_01,明細行受注書ID,Code,546,UN01005585,LineID,The unique identifier of a line in this CI referenced document.,（明細行参照）受注書ID,この明細行が参照する受注書に記載の文書ID,546,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ SellerOrderReferencedCIReferencedDocument/ IssuerAssignedID,1..1,
6610,JC67_JC13_02,,/JC00/JC44_JC4f/JC6e_JC62/JC67_JC13/JC67_JC13_02,明細行受注書明細行ID,Code,547,UN01005588,RevisionID,The unique identifier for a revision of this CI referenced document.,（明細行参照）受注書明細行ID,この明細行が参照する受注書に記載の明細行ID,547,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ SellerOrderReferencedCIReferencedDocument/ LineID,1..1,
6620,JC67_JC13_03,,/JC00/JC44_JC4f/JC6e_JC62/JC67_JC13/JC67_JC13_03,明細行受注書履歴ID,Code,548,UN01009655,BuyerOrderReferencedCIReferencedDocument,The buyer order document referenced in this CIILB supply chain trade agreement.,（明細行参照）受注書履歴ID,この明細行が参照する受注書の変更履歴を管理するID。,548,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ SellerOrderReferencedCIReferencedDocument/ RevisionID,0..1,
6630,JC68_JC13,1,/JC00/JC44_JC4f/JC6e_JC62/JC68_JC13,明細行注文書,,549,UN01005579,CIReferencedDocument,"Written, printed or electronic matter that is referenced for Cross Industry (CI) purposes.",明細行契約／明細行参照注文書グループ,取引契約と明細行参照注文書に関するグループ,549,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ BuyerOrderReferencedCIReferencedDocument,0..1,
6640,,,,,,550,UN01005580,IssuerAssignedID,The issuer assigned identifier for this CI referenced document.,明細行参照注文書クラス,明細行の参照注文書クラス,550,,－,
6650,JC68_JC13_01,,/JC00/JC44_JC4f/JC6e_JC62/JC68_JC13/JC68_JC13_01,明細行注文書ID,Code,551,UN01005585,LineID,The unique identifier of a line in this CI referenced document.,（明細行参照）注文書ID,この明細行が参照する注文書に記載の文書ID,551,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ BuyerOrderReferencedCIReferencedDocument/ IssuerAssignedID,1..1,
6660,JC68_JC13_02,,/JC00/JC44_JC4f/JC6e_JC62/JC68_JC13/JC68_JC13_02,明細行注文書明細行ID,Code,552,UN01005588,RevisionID,The unique identifier for a revision of this CI referenced document.,（明細行参照）注文書明細行ID,この明細行が参照する注文書に記載の明細行ID,552,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ BuyerOrderReferencedCIReferencedDocument/ LineID,1..1,
6670,JC68_JC13_03,,/JC00/JC44_JC4f/JC6e_JC62/JC68_JC13/JC68_JC13_03,明細行注文書履歴ID,Code,553,UN01009656,AdditionalReferencedCIReferencedDocument,An additional document referenced in this CIILB supply chain trade agreement.,（明細行参照）注文書履歴ID,この明細行が参照する注文書の変更履歴を管理するID。,553,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ BuyerOrderReferencedCIReferencedDocument/ RevisionID,0..1,
6680,JC69_e_JC13,1,/JC00/JC44_JC4f/JC6e_JC62/JC69_e_JC13,明細行出荷案内書,,554,UN01005579,CIReferencedDocument,"Written, printed or electronic matter that is referenced for Cross Industry (CI) purposes.",明細行契約／明細行出荷案内書グループ,"取引契約と明細行出荷案内書に関するグループ
UN01009672＝＝「351」Despatch advice（出荷案内書）を指定",554,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[TypeCode='351'],0..1,
6690,,,,,,555,UN01005580,IssuerAssignedID,The issuer assigned identifier for this CI referenced document.,（明細行参照）出荷案内書クラス,明細行の参照出荷案内書クラス,555,,－,
6700,JC69_e_JC13_01,,/JC00/JC44_JC4f/JC6e_JC62/JC69_e_JC13/JC69_e_JC13_01,明細行出荷案内書ID,Code,556,UN01005585,LineID,The unique identifier of a line in this CI referenced document.,（明細行参照）出荷案内書ID,この明細行が参照する文書に記載の文書ID。,556,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[TypeCode='351']/ IssuerAssignedID,1..1,
6710,JC69_e_JC13_02,,/JC00/JC44_JC4f/JC6e_JC62/JC69_e_JC13/JC69_e_JC13_02,明細行出荷案内書明細行ID,Code,557,UN01005586,ReferenceTypeCode,The code specifying the reference type of this CI referenced document.,（明細行参照）出荷案内書明細行ID,この明細行が参照する文書に記載の文書明細行ID。,557,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[TypeCode='351']/ LineID,1..1,
6720,JC69_e_JC13_03,,/JC00/JC44_JC4f/JC6e_JC62/JC69_e_JC13/JC69_e_JC13_03,明細行文書参照タイプコード,Code,558,UN01005588,RevisionID,The unique identifier for a revision of this CI referenced document.,（明細行参照）文書参照タイプコード,この明細行が参照する文書の参照タイプを識別するコード。,558,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[TypeCode='351']/ ReferenceTypeCode,0..1,
6730,JC69_e_JC13_04,,/JC00/JC44_JC4f/JC6e_JC62/JC69_e_JC13/JC69_e_JC13_04,明細行出荷案内書履歴ID,Code,559,UN01009672,TypeCode,The code specifying the type of CI referenced document.,（明細行参照）出荷案内書履歴ID,この明細行が参照する出荷案内書の変更履歴を管理するID。,559,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[TypeCode='351']/ RevisionID,0..1,
6740,JC69_e_JC13_05,,/JC00/JC44_JC4f/JC6e_JC62/JC69_e_JC13/JC69_e_JC13_05,明細行文書タイプコード,Code,560,UN01011455,AttachmentBinaryObject,A binary object that is attached or otherwise appended to this CI referenced document.,（明細行参照）文書タイプコード,"この明細行が参照する文書の文書タイプを識別するコード。
デフォルト＝「351」Despatch advice（出荷案内書）",560,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[TypeCode='351']/ TypeCode,0..1,351
6750,JC69_e_JC13_06,,/JC00/JC44_JC4f/JC6e_JC62/JC69_e_JC13/JC69_e_JC13_06,明細行文書添付ファイル,Code,561,UN01014899,SubtypeCode,A code specifying a subtype of this CI referenced document.,（明細行参照）文書添付ファイル,"この文書ヘッダ参照文書の添付バイナリファイルの有無を指定
ありの場合はUN01006015のバイナリファイルID（BASE64）を入力",561,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[TypeCode='351']/ AttachmentBinaryObject,0..1,
6760,JC69_e_JC13_07,,/JC00/JC44_JC4f/JC6e_JC62/JC69_e_JC13/JC69_e_JC13_07,明細行文書サブタイプコード,Code,562,UN01009656,AdditionalReferencedCIReferencedDocument,An additional document referenced in this CIILB supply chain trade agreement.,（明細行参照）文書サブタイプコード,"この明細行が参照する文書の文書サブタイプを識別するコード。
デフォルト属性＝「35101」一般納品書",562,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[TypeCode='351']/ SubtypeCode,0..1,
6770,JC69_JC13,n,/JC00/JC44_JC4f/JC6e_JC62/JC69_JC13,明細行参照文書,,563,UN01005579,CIReferencedDocument,"Written, printed or electronic matter that is referenced for Cross Industry (CI) purposes.",明細行契約／明細行参照文書グループ,取引契約と明細行参照文書に関するグループ,563,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[not(TypeCode='351' or TypeCode='130')],0..n,
6780,,,,,,564,UN01005580,IssuerAssignedID,The issuer assigned identifier for this CI referenced document.,（明細行参照）文書クラス,明細行の参照文書クラス,564,,－,
6790,JC69_JC13_01,,/JC00/JC44_JC4f/JC6e_JC62/JC69_JC13/JC69_JC13_01,明細行文書ID,Code,565,UN01005585,LineID,The unique identifier of a line in this CI referenced document.,（明細行参照）文書ID,この明細行が参照する文書に記載の文書ID。,565,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[not(TypeCode='351' or TypeCode='130')]/ IssuerAssignedID,1..1,
6800,JC69_JC13_02,,/JC00/JC44_JC4f/JC6e_JC62/JC69_JC13/JC69_JC13_02,明細行文書明細行ID,Code,566,UN01005586,ReferenceTypeCode,The code specifying the reference type of this CI referenced document.,（明細行参照）文書明細行ID,この明細行が参照する文書に記載の文書明細行ID。,566,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[not(TypeCode='351' or TypeCode='130')]/ LineID,1..1,
6810,JC69_JC13_03,,/JC00/JC44_JC4f/JC6e_JC62/JC69_JC13/JC69_JC13_03,明細行文書参照タイプコード,Code,567,UN01005588,RevisionID,The unique identifier for a revision of this CI referenced document.,（明細行参照）文書参照タイプコード,この明細行が参照する文書の参照タイプを識別するコード。,567,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[not(TypeCode='351' or TypeCode='130')]/ ReferenceTypeCode,0..1,
6820,JC69_JC13_04,,/JC00/JC44_JC4f/JC6e_JC62/JC69_JC13/JC69_JC13_04,明細行文書履歴ID,Code,568,UN01009672,TypeCode,The code specifying the type of CI referenced document.,（明細行参照）文書履歴ID,この明細行が参照する文書の変更履歴を管理するID。,568,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[not(TypeCode='351' or TypeCode='130')]/ RevisionID,0..1,
6830,JC69_JC13_05,,/JC00/JC44_JC4f/JC6e_JC62/JC69_JC13/JC69_JC13_05,明細行文書タイプコード,Code,569,UN01011455,AttachmentBinaryObject,A binary object that is attached or otherwise appended to this CI referenced document.,（明細行参照）文書タイプコード,この明細行が参照する文書の文書タイプを識別するコード。,569,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SubordinateCIILBSubordinateTradeLineItem/ SpecifiedCIILBSupplyChainTradeAgreement/ AdditionalReferencedCIReferencedDocument[not(TypeCode='351' or TypeCode='130')]/ TypeCode,0..1,not(130 or 351)
