url1行範囲,url1テキスト,url2行範囲,url2テキスト,差分行
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<1> Name of Supplier
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<2> Supplier’s Registration number for Qualified Invoice purpose
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<3> Date of taxable transaction
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"-<4> Description of taxable transaction ※If the taxable transaction is subject to the reduced tax rate, a statement clarifying this must be included."
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<5> Taxable amount per tax rate
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<6> Tax amount per tax rate (expressed in JPY)
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<7> Tax rate
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<8> Name of Buyer Line document reference (ibt-188) may be used in order to refer the Delivery Note. Information required on Qualified Invoice
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<1> Name of Supplier
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<2> Supplier’s Registration number for Qualified Invoice purpose
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<3> Date of taxable transaction
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"-<4> Description of taxable transaction ※If the taxable transaction is subject to the reduced tax rate, a statement clarifying this must be included."
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<5> Taxable amount per tax rate
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<6> Tax amount per tax rate (expressed in JPY)
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-<7> Tax rate
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"-<8> Name of Buyer Example 4, Summarised Invoice 2"
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-Information of the Delivery Note can be stated in Item name (ibt-153).
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-1
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-2
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-8
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-10000
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-5
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-1000
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-6
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-7
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-10
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-7
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-1
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,0
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-10000
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-196,262,693",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+20897,21",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
