+,+,	,	,	,E,x,t,e,r,n,a,l, ,r,e,f,e,r,e,n,c,e,	,0,.,.,1,	,•,•,c,a,c,:,E,x,t,e,r,n,a,l,R,e,f,e,r,e,n,c,e
+,	,I,B,T,-,1,2,4,	,0,.,.,1,	,E,x,t,e,r,n,a,l, ,d,o,c,u,m,e,n,t, ,l,o,c,a,t,i,o,n,	,1,.,.,1,	,•,•,•,c,b,c,:,U,R,I
+,+,	,	,	,P,r,o,j,e,c,t, ,r,e,f,e,r,e,n,c,e,	,0,.,.,1,	,c,a,c,:,P,r,o,j,e,c,t,R,e,f,e,r,e,n,c,e
+,	,I,B,T,-,0,1,1,	,0,.,.,1,	,P,r,o,j,e,c,t, ,r,e,f,e,r,e,n,c,e,	,1,.,.,1,	,•,c,b,c,:,I,D
+,+,	,I,B,G,-,0,4,	,1,.,.,1,	,S,E,L,L,E,R,	,1,.,.,1,	,c,a,c,:,A,c,c,o,u,n,t,i,n,g,S,u,p,p,l,i,e,r,P,a,r,t,y
+,+,	,	,	,P,a,r,t,y,	,1,.,.,1,	,•,c,a,c,:,P,a,r,t,y
+,+,	,I,B,T,-,0,3,4,	,1,.,.,1,	,S,e,l,l,e,r, ,e,l,e,c,t,r,o,n,i,c, ,a,d,d,r,e,s,s,	,1,.,.,1,	,•,•,c,b,c,:,E,n,d,p,o,i,n,t,I,D
+,	,I,B,T,-,0,3,4,-,1,	,1,.,.,1,	,S,e,l,l,e,r, ,e,l,e,c,t,r,o,n,i,c, ,a,d,d,r,e,s,s, ,i,d,e,n,t,i,f,i,c,a,t,i,o,n, ,s,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,	,	,	,0,.,.,n,	,•,•,c,a,c,:,P,a,r,t,y,I,d,e,n,t,i,f,i,c,a,t,i,o,n
+,+,	,I,B,T,-,0,2,9,	,0,.,.,n,	,S,e,l,l,e,r, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,	,I,B,T,-,0,2,9,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,	,	,B,a,n,k, ,a,s,s,i,g,n,e,d, ,c,r,e,d,i,t,o,r, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,I,d,e,n,t,i,f,i,c,a,t,i,o,n,[,c,a,c,:,I,D,/,@,s,c,h,e,m,e,I,D, ,=, ,"""",S,E,P,A,"""",]
+,+,	,I,B,T,-,0,9,0,	,0,.,.,1,	,B,a,n,k, ,a,s,s,i,g,n,e,d, ,c,r,e,d,i,t,o,r, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,	,	,	,S,e,l,l,e,r, ,o,r, ,b,a,n,k, ,a,s,s,i,g,n,e,d, ,c,r,e,d,i,t,o,r, ,i,d,e,n,t,i,f,i,e,r, ,i,d,e,n,t,i,f,i,c,a,t,i,o,n, ,s,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,	,	,P,a,r,t,y, ,n,a,m,e,	,0,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,N,a,m,e
+,	,I,B,T,-,0,2,8,	,0,.,.,1,	,S,e,l,l,e,r, ,t,r,a,d,i,n,g, ,n,a,m,e,	,1,.,.,1,	,•,•,•,c,b,c,:,N,a,m,e
+,+,	,I,B,G,-,0,5,	,1,.,.,1,	,S,E,L,L,E,R, ,P,O,S,T,A,L, ,A,D,D,R,E,S,S,	,1,.,.,1,	,•,•,c,a,c,:,P,o,s,t,a,l,A,d,d,r,e,s,s
+,	,I,B,T,-,0,3,5,	,0,.,.,1,	,S,e,l,l,e,r, ,a,d,d,r,e,s,s, ,l,i,n,e, ,1,	,0,.,.,1,	,•,•,•,c,b,c,:,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,0,3,6,	,0,.,.,1,	,S,e,l,l,e,r, ,a,d,d,r,e,s,s, ,l,i,n,e, ,2,	,0,.,.,1,	,•,•,•,c,b,c,:,A,d,d,i,t,i,o,n,a,l,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,0,3,7,	,0,.,.,1,	,S,e,l,l,e,r, ,c,i,t,y,	,0,.,.,1,	,•,•,•,c,b,c,:,C,i,t,y,N,a,m,e
+,	,I,B,T,-,0,3,8,	,0,.,.,1,	,S,e,l,l,e,r, ,p,o,s,t, ,c,o,d,e,	,0,.,.,1,	,•,•,•,c,b,c,:,P,o,s,t,a,l,Z,o,n,e
+,	,I,B,T,-,0,3,9,	,0,.,.,1,	,S,e,l,l,e,r, ,c,o,u,n,t,r,y, ,s,u,b,d,i,v,i,s,i,o,n,	,0,.,.,1,	,•,•,•,c,b,c,:,C,o,u,n,t,r,y,S,u,b,e,n,t,i,t,y
+,+,	,	,	,A,d,d,r,e,s,s, ,l,i,n,e,	,0,.,.,1,	,•,•,•,c,a,c,:,A,d,d,r,e,s,s,L,i,n,e
+,	,I,B,T,-,1,6,2,	,0,.,.,1,	,S,e,l,l,e,r, ,a,d,d,r,e,s,s, ,l,i,n,e, ,3,	,1,.,.,1,	,•,•,•,•,c,b,c,:,L,i,n,e
+,+,	,	,	,C,o,u,n,t,r,y,	,1,.,.,1,	,•,•,•,c,a,c,:,C,o,u,n,t,r,y
+,	,I,B,T,-,0,4,0,	,1,.,.,1,	,S,e,l,l,e,r, ,c,o,u,n,t,r,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,c,b,c,:,I,d,e,n,t,i,f,i,c,a,t,i,o,n,C,o,d,e
+,+,	,	,	,P,A,R,T,Y, ,T,A,X,	,0,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,T,a,x,S,c,h,e,m,e,[,c,a,c,:,T,a,x,S,c,h,e,m,e, ,=, ,"""",V,A,T,"""",]
+,	,I,B,T,-,0,3,1,	,0,.,.,1,	,S,e,l,l,e,r, ,T,A,X, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,C,o,m,p,a,n,y,I,D
+,+,	,	,	,T,A,X, ,S,C,H,E,M,E,	,1,.,.,1,	,•,•,•,c,a,c,:,T,a,x,S,c,h,e,m,e
+,	,I,B,T,-,0,3,1,-,1,	,1,.,.,1,	,T,a,x, ,s,c,h,e,m,e, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,c,b,c,:,I,D
+,+,	,	,	,P,A,R,T,Y, ,T,A,X,	,0,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,T,a,x,S,c,h,e,m,e,[,c,a,c,:,T,a,x,S,c,h,e,m,e, ,!,=, ,"""",V,A,T,"""",]
+,	,I,B,T,-,0,3,2,	,0,.,.,1,	,S,e,l,l,e,r, ,T,A,X, ,r,e,g,i,s,t,r,a,t,i,o,n, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,C,o,m,p,a,n,y,I,D
+,+,	,	,	,T,A,X, ,S,C,H,E,M,E,	,1,.,.,1,	,•,•,•,c,a,c,:,T,a,x,S,c,h,e,m,e
+,	,	,	,T,a,x, ,s,c,h,e,m,e, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,c,b,c,:,I,D
+,+,	,	,	,P,a,r,t,y, ,l,e,g,a,l, ,e,n,t,i,t,y,	,1,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,L,e,g,a,l,E,n,t,i,t,y
+,	,I,B,T,-,0,2,7,	,1,.,.,1,	,S,e,l,l,e,r, ,n,a,m,e,	,1,.,.,1,	,•,•,•,c,b,c,:,R,e,g,i,s,t,r,a,t,i,o,n,N,a,m,e
+,+,	,I,B,T,-,0,3,0,	,0,.,.,1,	,S,e,l,l,e,r, ,l,e,g,a,l, ,r,e,g,i,s,t,r,a,t,i,o,n, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,c,b,c,:,C,o,m,p,a,n,y,I,D
+,	,I,B,T,-,0,3,0,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,•,@,s,c,h,e,m,e,I,D
+,	,I,B,T,-,0,3,3,	,0,.,.,1,	,S,e,l,l,e,r, ,a,d,d,i,t,i,o,n,a,l, ,l,e,g,a,l, ,i,n,f,o,r,m,a,t,i,o,n,	,0,.,.,1,	,•,•,•,c,b,c,:,C,o,m,p,a,n,y,L,e,g,a,l,F,o,r,m
+,+,	,I,B,G,-,0,6,	,0,.,.,1,	,S,E,L,L,E,R, ,C,O,N,T,A,C,T,	,0,.,.,1,	,•,•,c,a,c,:,C,o,n,t,a,c,t
+,	,I,B,T,-,0,4,1,	,0,.,.,1,	,S,e,l,l,e,r, ,c,o,n,t,a,c,t, ,p,o,i,n,t,	,0,.,.,1,	,•,•,•,c,b,c,:,N,a,m,e
+,	,I,B,T,-,0,4,2,	,0,.,.,1,	,S,e,l,l,e,r, ,c,o,n,t,a,c,t, ,t,e,l,e,p,h,o,n,e, ,n,u,m,b,e,r,	,0,.,.,1,	,•,•,•,c,b,c,:,T,e,l,e,p,h,o,n,e
+,	,I,B,T,-,0,4,3,	,0,.,.,1,	,S,e,l,l,e,r, ,c,o,n,t,a,c,t, ,e,m,a,i,l, ,a,d,d,r,e,s,s,	,0,.,.,1,	,•,•,•,c,b,c,:,E,l,e,c,t,r,o,n,i,c,M,a,i,l
+,+,	,I,B,G,-,0,7,	,1,.,.,1,	,B,U,Y,E,R,	,1,.,.,1,	,c,a,c,:,A,c,c,o,u,n,t,i,n,g,C,u,s,t,o,m,e,r,P,a,r,t,y
+,+,	,	,	,P,a,r,t,y,	,1,.,.,1,	,•,c,a,c,:,P,a,r,t,y
+,+,	,I,B,T,-,0,4,9,	,1,.,.,1,	,B,u,y,e,r, ,e,l,e,c,t,r,o,n,i,c, ,a,d,d,r,e,s,s,	,1,.,.,1,	,•,•,c,b,c,:,E,n,d,p,o,i,n,t,I,D
+,	,I,B,T,-,0,4,9,-,1,	,1,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,	,	,	,0,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,I,d,e,n,t,i,f,i,c,a,t,i,o,n
+,+,	,I,B,T,-,0,4,6,	,0,.,.,1,	,B,u,y,e,r, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,	,I,B,T,-,0,4,6,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,	,	,P,a,r,t,y, ,n,a,m,e,	,0,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,N,a,m,e
+,	,I,B,T,-,0,4,5,	,0,.,.,1,	,B,u,y,e,r, ,t,r,a,d,i,n,g, ,n,a,m,e,	,1,.,.,1,	,•,•,•,c,b,c,:,N,a,m,e
+,+,	,I,B,G,-,0,8,	,1,.,.,1,	,B,U,Y,E,R, ,P,O,S,T,A,L, ,A,D,D,R,E,S,S,	,1,.,.,1,	,•,•,c,a,c,:,P,o,s,t,a,l,A,d,d,r,e,s,s
+,	,I,B,T,-,0,5,0,	,0,.,.,1,	,B,u,y,e,r, ,a,d,d,r,e,s,s, ,l,i,n,e, ,1,	,0,.,.,1,	,•,•,•,c,b,c,:,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,0,5,1,	,0,.,.,1,	,B,u,y,e,r, ,a,d,d,r,e,s,s, ,l,i,n,e, ,2,	,0,.,.,1,	,•,•,•,c,b,c,:,A,d,d,i,t,i,o,n,a,l,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,0,5,2,	,0,.,.,1,	,B,u,y,e,r, ,c,i,t,y,	,0,.,.,1,	,•,•,•,c,b,c,:,C,i,t,y,N,a,m,e
+,	,I,B,T,-,0,5,3,	,0,.,.,1,	,B,u,y,e,r, ,p,o,s,t, ,c,o,d,e,	,0,.,.,1,	,•,•,•,c,b,c,:,P,o,s,t,a,l,Z,o,n,e
+,	,I,B,T,-,0,5,4,	,0,.,.,1,	,B,u,y,e,r, ,c,o,u,n,t,r,y, ,s,u,b,d,i,v,i,s,i,o,n,	,0,.,.,1,	,•,•,•,c,b,c,:,C,o,u,n,t,r,y,S,u,b,e,n,t,i,t,y
+,+,	,	,	,A,d,d,r,e,s,s, ,l,i,n,e,	,0,.,.,1,	,•,•,•,c,a,c,:,A,d,d,r,e,s,s,L,i,n,e
+,	,I,B,T,-,1,6,3,	,0,.,.,1,	,B,u,y,e,r, ,a,d,d,r,e,s,s, ,l,i,n,e, ,3,	,1,.,.,1,	,•,•,•,•,c,b,c,:,L,i,n,e
+,+,	,	,	,C,o,u,n,t,r,y,	,1,.,.,1,	,•,•,•,c,a,c,:,C,o,u,n,t,r,y
+,	,I,B,T,-,0,5,5,	,1,.,.,1,	,B,u,y,e,r, ,c,o,u,n,t,r,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,c,b,c,:,I,d,e,n,t,i,f,i,c,a,t,i,o,n,C,o,d,e
+,+,	,	,	,P,A,R,T,Y, ,T,A,X,	,0,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,T,a,x,S,c,h,e,m,e
+,	,I,B,T,-,0,4,8,	,0,.,.,1,	,B,u,y,e,r, ,T,A,X, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,C,o,m,p,a,n,y,I,D
+,+,	,	,	,T,A,X, ,S,C,H,E,M,E,	,1,.,.,1,	,•,•,•,c,a,c,:,T,a,x,S,c,h,e,m,e
+,	,I,B,T,-,0,4,8,-,1,	,1,.,.,1,	,T,a,x, ,s,c,h,e,m,e, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,c,b,c,:,I,D
+,+,	,	,	,P,a,r,t,y, ,l,e,g,a,l, ,e,n,t,i,t,y,	,1,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,L,e,g,a,l,E,n,t,i,t,y
+,	,I,B,T,-,0,4,4,	,1,.,.,1,	,B,u,y,e,r, ,n,a,m,e,	,1,.,.,1,	,•,•,•,c,b,c,:,R,e,g,i,s,t,r,a,t,i,o,n,N,a,m,e
+,+,	,I,B,T,-,0,4,7,	,0,.,.,1,	,B,u,y,e,r, ,l,e,g,a,l, ,r,e,g,i,s,t,r,a,t,i,o,n, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,c,b,c,:,C,o,m,p,a,n,y,I,D
+,	,I,B,T,-,0,4,7,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,I,B,G,-,0,9,	,0,.,.,1,	,B,U,Y,E,R, ,C,O,N,T,A,C,T,	,0,.,.,1,	,•,•,c,a,c,:,C,o,n,t,a,c,t
+,	,I,B,T,-,0,5,6,	,0,.,.,1,	,B,u,y,e,r, ,c,o,n,t,a,c,t, ,p,o,i,n,t,	,0,.,.,1,	,•,•,•,c,b,c,:,N,a,m,e
+,	,I,B,T,-,0,5,7,	,0,.,.,1,	,B,u,y,e,r, ,c,o,n,t,a,c,t, ,t,e,l,e,p,h,o,n,e, ,n,u,m,b,e,r,	,0,.,.,1,	,•,•,•,c,b,c,:,T,e,l,e,p,h,o,n,e
+,	,I,B,T,-,0,5,8,	,0,.,.,1,	,B,u,y,e,r, ,c,o,n,t,a,c,t, ,e,m,a,i,l, ,a,d,d,r,e,s,s,	,0,.,.,1,	,•,•,•,c,b,c,:,E,l,e,c,t,r,o,n,i,c,M,a,i,l
+,+,	,I,B,G,-,1,0,	,0,.,.,1,	,P,a,y,e,e,	,0,.,.,1,	,c,a,c,:,P,a,y,e,e,P,a,r,t,y
+,+,	,	,	,P,A,R,T,Y, ,I,D,E,N,T,I,F,I,C,A,T,I,O,N,	,0,.,.,1,	,•,c,a,c,:,P,a,r,t,y,I,d,e,n,t,i,f,i,c,a,t,i,o,n
+,+,	,I,B,T,-,0,6,0,	,0,.,.,1,	,P,a,y,e,e, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,c,b,c,:,I,D
+,	,I,B,T,-,0,6,0,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,	,	,P,a,r,t,y, ,n,a,m,e,	,1,.,.,1,	,•,c,a,c,:,P,a,r,t,y,N,a,m,e
+,	,I,B,T,-,0,5,9,	,1,.,.,1,	,P,a,y,e,e, ,n,a,m,e,	,1,.,.,1,	,•,•,c,b,c,:,N,a,m,e
+,+,	,	,	,P,a,r,t,y, ,l,e,g,a,l, ,e,n,t,i,t,y,	,0,.,.,1,	,•,c,a,c,:,P,a,r,t,y,L,e,g,a,l,E,n,t,i,t,y
+,+,	,I,B,T,-,0,6,1,	,0,.,.,1,	,P,a,y,e,e, ,l,e,g,a,l, ,r,e,g,i,s,t,r,a,t,i,o,n, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,c,b,c,:,C,o,m,p,a,n,y,I,D
+,	,I,B,T,-,0,6,1,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,I,B,G,-,1,1,	,0,.,.,1,	,S,E,L,L,E,R, ,T,A,X, ,R,E,P,R,E,S,E,N,T,A,T,I,V,E, ,P,A,R,T,Y,	,0,.,.,1,	,c,a,c,:,T,a,x,R,e,p,r,e,s,e,n,t,a,t,i,v,e,P,a,r,t,y
+,+,	,	,	,P,a,r,t,y, ,n,a,m,e,	,1,.,.,1,	,•,c,a,c,:,P,a,r,t,y,N,a,m,e
+,	,I,B,T,-,0,6,2,	,1,.,.,1,	,S,e,l,l,e,r, ,t,a,x, ,r,e,p,r,e,s,e,n,t,a,t,i,v,e, ,n,a,m,e,	,1,.,.,1,	,•,•,c,b,c,:,N,a,m,e
+,+,	,I,B,G,-,1,2,	,1,.,.,1,	,S,E,L,L,E,R, ,T,A,X, ,R,E,P,R,E,S,E,N,T,A,T,I,V,E, ,P,O,S,T,A,L, ,A,D,D,R,E,S,S,	,1,.,.,1,	,•,c,a,c,:,P,o,s,t,a,l,A,d,d,r,e,s,s
+,	,I,B,T,-,0,6,4,	,0,.,.,1,	,T,a,x, ,r,e,p,r,e,s,e,n,t,a,t,i,v,e, ,a,d,d,r,e,s,s, ,l,i,n,e, ,1,	,0,.,.,1,	,•,•,c,b,c,:,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,0,6,5,	,0,.,.,1,	,T,a,x, ,r,e,p,r,e,s,e,n,t,a,t,i,v,e, ,a,d,d,r,e,s,s, ,l,i,n,e, ,2,	,0,.,.,1,	,•,•,c,b,c,:,A,d,d,i,t,i,o,n,a,l,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,0,6,6,	,0,.,.,1,	,T,a,x, ,r,e,p,r,e,s,e,n,t,a,t,i,v,e, ,c,i,t,y,	,0,.,.,1,	,•,•,c,b,c,:,C,i,t,y,N,a,m,e
+,	,I,B,T,-,0,6,7,	,0,.,.,1,	,T,a,x, ,r,e,p,r,e,s,e,n,t,a,t,i,v,e, ,p,o,s,t, ,c,o,d,e,	,0,.,.,1,	,•,•,c,b,c,:,P,o,s,t,a,l,Z,o,n,e
+,	,I,B,T,-,0,6,8,	,0,.,.,1,	,T,a,x, ,r,e,p,r,e,s,e,n,t,a,t,i,v,e, ,c,o,u,n,t,r,y, ,s,u,b,d,i,v,i,s,i,o,n,	,0,.,.,1,	,•,•,c,b,c,:,C,o,u,n,t,r,y,S,u,b,e,n,t,i,t,y
+,+,	,	,	,A,d,d,r,e,s,s, ,l,i,n,e,	,0,.,.,1,	,•,•,c,a,c,:,A,d,d,r,e,s,s,L,i,n,e
+,	,I,B,T,-,1,6,4,	,0,.,.,1,	,T,a,x, ,r,e,p,r,e,s,e,n,t,a,t,i,v,e, ,a,d,d,r,e,s,s, ,l,i,n,e, ,3,	,1,.,.,1,	,•,•,•,c,b,c,:,L,i,n,e
+,+,	,	,	,C,o,u,n,t,r,y,	,1,.,.,1,	,•,•,c,a,c,:,C,o,u,n,t,r,y
+,	,I,B,T,-,0,6,9,	,1,.,.,1,	,T,a,x, ,r,e,p,r,e,s,e,n,t,a,t,i,v,e, ,c,o,u,n,t,r,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,c,b,c,:,I,d,e,n,t,i,f,i,c,a,t,i,o,n,C,o,d,e
+,+,	,	,	,P,A,R,T,Y, ,T,A,X,	,1,.,.,1,	,•,c,a,c,:,P,a,r,t,y,T,a,x,S,c,h,e,m,e
+,	,I,B,T,-,0,6,3,	,1,.,.,1,	,S,e,l,l,e,r, ,t,a,x, ,r,e,p,r,e,s,e,n,t,a,t,i,v,e, ,T,A,X, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,c,b,c,:,C,o,m,p,a,n,y,I,D
+,+,	,	,	,T,A,X, ,S,C,H,E,M,E,	,1,.,.,1,	,•,•,c,a,c,:,T,a,x,S,c,h,e,m,e
+,	,I,B,T,-,0,6,3,-,1,	,1,.,.,1,	,T,a,x, ,s,c,h,e,m,e, ,c,o,d,e,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,+,	,I,B,G,-,1,3,	,0,.,.,1,	,D,E,L,I,V,E,R,Y, ,I,N,F,O,R,M,A,T,I,O,N,	,0,.,.,1,	,c,a,c,:,D,e,l,i,v,e,r,y
+,	,I,B,T,-,0,7,2,	,0,.,.,1,	,A,c,t,u,a,l, ,d,e,l,i,v,e,r,y, ,d,a,t,e,	,0,.,.,1,	,•,c,b,c,:,A,c,t,u,a,l,D,e,l,i,v,e,r,y,D,a,t,e
+,+,	,	,	,	,0,.,.,1,	,•,c,a,c,:,D,e,l,i,v,e,r,y,L,o,c,a,t,i,o,n
+,+,	,I,B,T,-,0,7,1,	,0,.,.,1,	,D,e,l,i,v,e,r, ,t,o, ,l,o,c,a,t,i,o,n, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,c,b,c,:,I,D
+,	,I,B,T,-,0,7,1,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,I,B,G,-,1,5,	,0,.,.,1,	,D,E,L,I,V,E,R, ,T,O, ,A,D,D,R,E,S,S,	,0,.,.,1,	,•,•,c,a,c,:,A,d,d,r,e,s,s
+,	,I,B,T,-,0,7,5,	,0,.,.,1,	,D,e,l,i,v,e,r, ,t,o, ,a,d,d,r,e,s,s, ,l,i,n,e, ,1,	,0,.,.,1,	,•,•,•,c,b,c,:,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,0,7,6,	,0,.,.,1,	,D,e,l,i,v,e,r, ,t,o, ,a,d,d,r,e,s,s, ,l,i,n,e, ,2,	,0,.,.,1,	,•,•,•,c,b,c,:,A,d,d,i,t,i,o,n,a,l,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,0,7,7,	,0,.,.,1,	,D,e,l,i,v,e,r, ,t,o, ,c,i,t,y,	,0,.,.,1,	,•,•,•,c,b,c,:,C,i,t,y,N,a,m,e
+,	,I,B,T,-,0,7,8,	,0,.,.,1,	,D,e,l,i,v,e,r, ,t,o, ,p,o,s,t, ,c,o,d,e,	,0,.,.,1,	,•,•,•,c,b,c,:,P,o,s,t,a,l,Z,o,n,e
+,	,I,B,T,-,0,7,9,	,0,.,.,1,	,D,e,l,i,v,e,r, ,t,o, ,c,o,u,n,t,r,y, ,s,u,b,d,i,v,i,s,i,o,n,	,0,.,.,1,	,•,•,•,c,b,c,:,C,o,u,n,t,r,y,S,u,b,e,n,t,i,t,y
+,+,	,	,	,A,d,d,r,e,s,s, ,l,i,n,e,	,0,.,.,1,	,•,•,•,c,a,c,:,A,d,d,r,e,s,s,L,i,n,e
+,	,I,B,T,-,1,6,5,	,0,.,.,1,	,D,e,l,i,v,e,r, ,t,o, ,a,d,d,r,e,s,s, ,l,i,n,e, ,3,	,1,.,.,1,	,•,•,•,•,c,b,c,:,L,i,n,e
+,+,	,	,	,C,o,u,n,t,r,y,	,1,.,.,1,	,•,•,•,c,a,c,:,C,o,u,n,t,r,y
+,	,I,B,T,-,0,8,0,	,1,.,.,1,	,D,e,l,i,v,e,r, ,t,o, ,c,o,u,n,t,r,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,c,b,c,:,I,d,e,n,t,i,f,i,c,a,t,i,o,n,C,o,d,e
+,+,	,	,	,D,E,L,I,V,E,R, ,P,A,R,T,Y,	,0,.,.,1,	,•,c,a,c,:,D,e,l,i,v,e,r,y,P,a,r,t,y
+,+,	,	,	,P,A,R,T,Y, ,N,A,M,E,	,1,.,.,1,	,•,•,c,a,c,:,P,a,r,t,y,N,a,m,e
+,	,I,B,T,-,0,7,0,	,0,.,.,1,	,D,e,l,i,v,e,r, ,t,o, ,p,a,r,t,y, ,n,a,m,e,	,1,.,.,1,	,•,•,•,c,b,c,:,N,a,m,e
+,+,	,I,B,G,-,1,6,	,0,.,.,n,	,P,A,Y,M,E,N,T, ,I,N,S,T,R,U,C,T,I,O,N,S,	,0,.,.,n,	,c,a,c,:,P,a,y,m,e,n,t,M,e,a,n,s
+,	,I,B,T,-,1,7,8,	,0,.,.,1,	,P,a,y,m,e,n,t, ,I,n,s,t,r,u,c,t,i,o,n,s, ,I,D,	,0,.,.,1,	,•,c,b,c,:,I,D
+,+,	,I,B,T,-,0,8,1,	,1,.,.,1,	,P,a,y,m,e,n,t, ,m,e,a,n,s, ,t,y,p,e, ,c,o,d,e,	,1,.,.,1,	,•,c,b,c,:,P,a,y,m,e,n,t,M,e,a,n,s,C,o,d,e
+,	,I,B,T,-,0,8,2,	,0,.,.,1,	,P,a,y,m,e,n,t, ,m,e,a,n,s, ,t,e,x,t,	,0,.,.,1,	,•,•,@,n,a,m,e
+,+,	,I,B,T,-,0,8,3,	,0,.,.,n,	,R,e,m,i,t,t,a,n,c,e, ,i,n,f,o,r,m,a,t,i,o,n,	,0,.,.,n,	,•,c,b,c,:,P,a,y,m,e,n,t,I,D
+,	,I,B,T,-,0,8,3,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,@,s,c,h,e,m,e,I,D
+,+,	,I,B,G,-,1,8,	,0,.,.,1,	,P,A,Y,M,E,N,T, ,C,A,R,D, ,I,N,F,O,R,M,A,T,I,O,N,	,0,.,.,1,	,•,c,a,c,:,C,a,r,d,A,c,c,o,u,n,t
+,	,I,B,T,-,0,8,7,	,1,.,.,1,	,P,a,y,m,e,n,t, ,c,a,r,d, ,p,r,i,m,a,r,y, ,a,c,c,o,u,n,t, ,n,u,m,b,e,r,	,1,.,.,1,	,•,•,c,b,c,:,P,r,i,m,a,r,y,A,c,c,o,u,n,t,N,u,m,b,e,r,I,D
+,	,	,	,	,1,.,.,1,	,•,•,c,b,c,:,N,e,t,w,o,r,k,I,D
