num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
15080,0001-20100131-125-2330-1-5121,10,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,3672,-25952432
15083,0001-20100131-126-2331-1-5123,0,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,5380320,-31332752
15084,0001-20100131-126-2331-1-5123,1,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,268996,-31601748
15086,0001-20100131-126-2331-1-5123,3,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,1396856,-32998604
15087,0001-20100131-126-2331-1-5123,4,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,69832,-33068436
15089,0001-20100131-126-2331-1-5123,6,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,4533756,-37602192
15090,0001-20100131-126-2331-1-5123,7,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,226652,-37828844
15092,0001-20100131-126-2331-1-5123,9,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,4778784,-42607628
15093,0001-20100131-126-2331-1-5123,10,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,238923,-42846551
15095,0001-20100131-126-2331-1-5123,12,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,256320,-43102871
15096,0001-20100131-126-2331-1-5123,13,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,12814,-43115685
15098,0001-20100131-126-2331-1-5123,15,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,117504,-43233189
15099,0001-20100131-126-2331-1-5123,16,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,5875,-43239064
15102,0001-20100131-127-2332-1-5125,0,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,17088,-43256152
15103,0001-20100131-127-2332-1-5125,1,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,854,-43257006
15105,0001-20100131-127-2332-1-5125,3,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,24480,-43281486
15106,0001-20100131-127-2332-1-5125,4,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,1224,-43282710
15110,0001-20100131-128-2333-1-5127,1,2010-01-31,131,普通預金,10年1月31日伝票No324株式会社　Pole,1897392,0,-41385318
15115,0001-20100131-129-2334-1-5129,1,2010-01-31,301,支払手形,10年1月31日伝票No325小藤丸株式会社,6301802,0,-35083516
15124,0001-20100131-130-2335-1-5131,1,2010-01-31,131,普通預金,10年1月31日伝票No326株式会社　サンセット,6922413,0,-28161103
15129,0001-20100131-131-2336-1-5133,1,2010-01-31,301,支払手形,10年1月31日伝票No327斉藤産業株式会社,2897127,0,-25263976
15132,0001-20100131-132-2337-1-5135,1,2010-01-31,301,支払手形,10年1月31日伝票No328鈴木販売株式会社,5798593,0,-19465383
15135,0001-20100131-133-2338-1-5137,1,2010-01-31,131,普通預金,10年1月31日伝票No329株式会社　有江,658954,0,-18806429
15140,0001-20100131-134-2339-1-5139,1,2010-01-31,131,普通預金,10年1月31日伝票No330ナカムラ産業株式会社,1802651,0,-17003778
15145,0001-20100131-135-2340-1-5141,1,2010-01-31,131,普通預金,10年1月31日伝票No331合同会社　ウェスト,4570569,0,-12433209
15150,0001-20100131-136-2341-1-5143,1,2010-01-31,131,普通預金,10年1月31日伝票No332株式会社　はなまる商事,1840617,0,-10592592
,,,2010-01,,※※月計※※,,59337763,54296895,
15450,0001-20100210-88-2385-1-5231,1,2010-02-10,152,売掛金,10年2月10日伝票No435株式会社　チェック,2151301,0,-8441291
15472,0001-20100210-92-2389-1-5239,1,2010-02-10,301,支払手形,10年2月10日伝票No333株式会社　チェック,2624675,0,-5816616
15475,0001-20100210-93-2390-1-5241,1,2010-02-10,131,普通預金,10年2月10日伝票No334株式会社　山下,560347,0,-5256269
15608,0001-20100215-100-2424-1-5309,1,2010-02-15,301,支払手形,10年2月15日伝票No335株式会社　Y2,10823612,0,5567343
15790,0001-20100220-104-2461-1-5383,1,2010-02-20,121,当座預金,10年2月20日伝票No336株式会社　アタッチ,1466688,0,7034031
15795,0001-20100220-105-2462-1-5385,1,2010-02-20,131,普通預金,10年2月20日伝票No337株式会社　ハナダ,6893004,0,13927035
15800,0001-20100220-106-2463-1-5387,1,2010-02-20,301,支払手形,10年2月20日伝票No338株式会社　まつむら,6049943,0,19976978
16463,0001-20100228-122-2559-1-5579,0,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,214032,19762946
16464,0001-20100228-122-2559-1-5579,1,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,10701,19752245
16466,0001-20100228-122-2559-1-5579,3,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,24960,19727285
16467,0001-20100228-122-2559-1-5579,4,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,1248,19726037
16470,0001-20100228-123-2560-1-5581,0,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,3224520,16501517
16471,0001-20100228-123-2560-1-5581,1,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,161226,16340291
16473,0001-20100228-123-2560-1-5581,3,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,3548856,12791435
16474,0001-20100228-123-2560-1-5581,4,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,177397,12614038
16476,0001-20100228-123-2560-1-5581,6,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,1230528,11383510
16477,0001-20100228-123-2560-1-5581,7,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,61508,11322002
16479,0001-20100228-123-2560-1-5581,9,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,4481148,6840854
16480,0001-20100228-123-2560-1-5581,10,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,224022,6616832
16482,0001-20100228-123-2560-1-5581,12,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,3487120,3129712
16483,0001-20100228-123-2560-1-5581,13,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,174356,2955356
16485,0001-20100228-123-2560-1-5581,15,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,243360,2711996
16486,0001-20100228-123-2560-1-5581,16,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,12168,2699828
16488,0001-20100228-123-2560-1-5581,18,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,344448,2355380
16489,0001-20100228-123-2560-1-5581,19,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,17222,2338158
16491,0001-20100228-123-2560-1-5581,21,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,528528,1809630
16492,0001-20100228-123-2560-1-5581,22,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,26425,1783205
16495,0001-20100228-124-2561-1-5583,0,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,1944800,-161595
16496,0001-20100228-124-2561-1-5583,1,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,97222,-258817
16498,0001-20100228-124-2561-1-5583,3,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,1090432,-1349249
16499,0001-20100228-124-2561-1-5583,4,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,54508,-1403757
16501,0001-20100228-124-2561-1-5583,6,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,3068416,-4472173
16502,0001-20100228-124-2561-1-5583,7,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,153404,-4625577
16504,0001-20100228-124-2561-1-5583,9,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,100464,-4726041
16505,0001-20100228-124-2561-1-5583,10,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,5022,-4731063
16507,0001-20100228-124-2561-1-5583,12,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,49920,-4780983
16508,0001-20100228-124-2561-1-5583,13,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,2496,-4783479
16511,0001-20100228-125-2562-1-5585,0,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,4034784,-8818263
16512,0001-20100228-125-2562-1-5585,1,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,201712,-9019975
16514,0001-20100228-125-2562-1-5585,3,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,996320,-10016295
16515,0001-20100228-125-2562-1-5585,4,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,49798,-10066093
16517,0001-20100228-125-2562-1-5585,6,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,2529904,-12595997
16518,0001-20100228-125-2562-1-5585,7,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,126484,-12722481
16520,0001-20100228-125-2562-1-5585,9,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,3065608,-15788089
16521,0001-20100228-125-2562-1-5585,10,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,153269,-15941358
16523,0001-20100228-125-2562-1-5585,12,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,511056,-16452414
16524,0001-20100228-125-2562-1-5585,13,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,25551,-16477965
16526,0001-20100228-125-2562-1-5585,15,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,49920,-16527885
16527,0001-20100228-125-2562-1-5585,16,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,2496,-16530381
16530,0001-20100228-126-2563-1-5587,0,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,24960,-16555341
16531,0001-20100228-126-2563-1-5587,1,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,1248,-16556589
16533,0001-20100228-126-2563-1-5587,3,2010-02-28,541,商品仕入高,10年2月1日～10年2月28日分仕入,0,157248,-16713837
16534,0001-20100228-126-2563-1-5587,4,2010-02-28,191,仮払消費税等,10年2月1日～10年2月28日分仕入,0,7861,-16721698
16538,0001-20100228-127-2564-1-5589,1,2010-02-28,131,普通預金,10年2月28日伝票No339株式会社　Pole,1377066,0,-15344632
16543,0001-20100228-128-2565-1-5591,1,2010-02-28,301,支払手形,10年2月28日伝票No340小藤丸株式会社,5649316,0,-9695316
16546,0001-20100228-129-2566-1-5593,1,2010-02-28,131,普通預金,10年2月28日伝票No341株式会社　サンセット,5256041,0,-4439275
16551,0001-20100228-130-2567-1-5595,1,2010-02-28,301,支払手形,10年2月28日伝票No342斉藤産業株式会社,2620813,0,-1818462
16554,0001-20100228-131-2568-1-5597,1,2010-02-28,301,支払手形,10年2月28日伝票No343鈴木販売株式会社,4760408,0,2941946
16557,0001-20100228-132-2569-1-5599,1,2010-02-28,131,普通預金,10年2月28日伝票No344株式会社　有江,517154,0,3459100
16562,0001-20100228-133-2570-1-5601,1,2010-02-28,131,普通預金,10年2月28日伝票No345ナカムラ産業株式会社,2069835,0,5528935
16567,0001-20100228-134-2571-1-5603,1,2010-02-28,131,普通預金,10年2月28日伝票No346合同会社　ウェスト,4344303,0,9873238
16572,0001-20100228-135-2572-1-5605,1,2010-02-28,131,普通預金,10年2月28日伝票No347株式会社　はなまる商事,1692895,0,11566133
,,,2010-02,,※※月計※※,,58857401,36698676,
16977,0001-20100310-87-2617-1-5695,1,2010-03-10,152,売掛金,10年3月10日伝票No461株式会社　チェック,1213237,0,12779370
16999,0001-20100310-91-2621-1-5703,1,2010-03-10,301,支払手形,10年3月10日伝票No348株式会社　チェック,2513016,0,15292386
17002,0001-20100310-92-2622-1-5705,1,2010-03-10,131,普通預金,10年3月10日伝票No349株式会社　山下,431827,0,15724213
17158,0001-20100315-99-2653-1-5767,1,2010-03-15,131,普通預金,10年3月15日伝票No350株式会社　Y2,8427411,0,24151624
17253,0001-20100320-103-2684-1-5829,1,2010-03-20,121,当座預金,10年3月20日伝票No351株式会社　アタッチ,1046118,0,25197742
17258,0001-20100320-104-2685-1-5831,1,2010-03-20,131,普通預金,10年3月20日伝票No352株式会社　ハナダ,5017707,0,30215449
17263,0001-20100320-105-2686-1-5833,1,2010-03-20,131,普通預金,10年3月20日伝票No353株式会社　まつむら,3661476,0,33876925
17999,0001-20100331-121-2797-1-6055,0,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,97920,33779005
18000,0001-20100331-121-2797-1-6055,1,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,4896,33774109
18002,0001-20100331-121-2797-1-6055,3,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,153792,33620317
18003,0001-20100331-121-2797-1-6055,4,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,7689,33612628
18006,0001-20100331-122-2798-1-6057,0,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,1528576,32084052
18007,0001-20100331-122-2798-1-6057,1,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,76407,32007645
18009,0001-20100331-122-2798-1-6057,3,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,674976,31332669
18010,0001-20100331-122-2798-1-6057,4,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,33746,31298923
18012,0001-20100331-122-2798-1-6057,6,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,3149160,28149763
18013,0001-20100331-122-2798-1-6057,7,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,157444,27992319
18015,0001-20100331-122-2798-1-6057,9,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,3677472,24314847
18016,0001-20100331-122-2798-1-6057,10,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,183852,24130995
18018,0001-20100331-122-2798-1-6057,12,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,7388716,16742279
18019,0001-20100331-122-2798-1-6057,13,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,369393,16372886
18021,0001-20100331-122-2798-1-6057,15,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,5463092,10909794
18022,0001-20100331-122-2798-1-6057,16,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,273145,10636649
18024,0001-20100331-122-2798-1-6057,18,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,353508,10283141
18025,0001-20100331-122-2798-1-6057,19,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,17675,10265466
18027,0001-20100331-122-2798-1-6057,21,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,44064,10221402
18028,0001-20100331-122-2798-1-6057,22,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,2203,10219199
18031,0001-20100331-123-2799-1-6059,0,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,2321264,7897935
18032,0001-20100331-123-2799-1-6059,1,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,116050,7781885
18034,0001-20100331-123-2799-1-6059,3,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,1515912,6265973
18035,0001-20100331-123-2799-1-6059,4,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,75783,6190190
18037,0001-20100331-123-2799-1-6059,6,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,4030306,2159884
18038,0001-20100331-123-2799-1-6059,7,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,201499,1958385
18040,0001-20100331-123-2799-1-6059,9,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,97920,1860465
18041,0001-20100331-123-2799-1-6059,10,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,4896,1855569
18043,0001-20100331-123-2799-1-6059,12,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,305448,1550121
18044,0001-20100331-123-2799-1-6059,13,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,15271,1534850
18047,0001-20100331-124-2800-1-6061,0,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,4395552,-2860702
18048,0001-20100331-124-2800-1-6061,1,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,219768,-3080470
18050,0001-20100331-124-2800-1-6061,3,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,4193046,-7273516
18051,0001-20100331-124-2800-1-6061,4,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,209639,-7483155
18053,0001-20100331-124-2800-1-6061,6,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,1006856,-8490011
18054,0001-20100331-124-2800-1-6061,7,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,50335,-8540346
18056,0001-20100331-124-2800-1-6061,9,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,146880,-8687226
18057,0001-20100331-124-2800-1-6061,10,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,7344,-8694570
18059,0001-20100331-124-2800-1-6061,12,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,3547884,-12242454
18060,0001-20100331-124-2800-1-6061,13,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,177367,-12419821
18062,0001-20100331-124-2800-1-6061,15,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,589536,-13009357
18063,0001-20100331-124-2800-1-6061,16,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,29472,-13038829
18065,0001-20100331-124-2800-1-6061,18,2010-03-31,551,仕入値引戻し高,10年3月1日～10年3月31日分仕入,0,40800,-13079629
18066,0001-20100331-124-2800-1-6061,19,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,2040,-13081669
18069,0001-20100331-125-2801-1-6063,0,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,207192,-13288861
18070,0001-20100331-125-2801-1-6063,1,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,10359,-13299220
18072,0001-20100331-125-2801-1-6063,3,2010-03-31,541,商品仕入高,10年3月1日～10年3月31日分仕入,0,97920,-13397140
18073,0001-20100331-125-2801-1-6063,4,2010-03-31,191,仮払消費税等,10年3月1日～10年3月31日分仕入,0,4896,-13402036
18077,0001-20100331-126-2802-1-6065,1,2010-03-31,131,普通預金,10年3月31日伝票No354株式会社　Pole,1586888,0,-11815148
18082,0001-20100331-127-2803-1-6067,1,2010-03-31,301,支払手形,10年3月31日伝票No355小藤丸株式会社,4236496,0,-7578652
18085,0001-20100331-128-2804-1-6069,1,2010-03-31,131,普通預金,10年3月31日伝票No356株式会社　サンセット,3221820,0,-4356832
18090,0001-20100331-129-2805-1-6071,1,2010-03-31,301,支払手形,10年3月31日伝票No357斉藤産業株式会社,2042022,0,-2314810
18097,0001-20100331-130-2806-1-6073,1,2010-03-31,131,普通預金,10年3月31日伝票No358鈴木販売株式会社,2656388,0,341578
18102,0001-20100331-131-2807-1-6075,1,2010-03-31,131,普通預金,10年3月31日伝票No359株式会社　有江,255528,0,597106
18107,0001-20100331-132-2808-1-6077,1,2010-03-31,131,普通預金,10年3月31日伝票No360ナカムラ産業株式会社,1909347,0,2506453
18112,0001-20100331-133-2809-1-6079,1,2010-03-31,131,普通預金,10年3月31日伝票No361合同会社　ウェスト,3385746,0,5892199
18117,0001-20100331-134-2810-1-6081,1,2010-03-31,131,普通預金,10年3月31日伝票No362株式会社　はなまる商事,1144940,0,7037139
,,,2010-03,,※※月計※※,,42749967,47278961,7037139
